iter	Logloss	Accuracy	Recall	Precision	F1
1661	0.01405562579	0.9995833333	1	0.9991809992	0.9995903318
1662	0.01405549432	0.9995833333	1	0.9991809992	0.9995903318
1663	0.01405543161	0.9995833333	1	0.9991809992	0.9995903318
1664	0.01405541491	0.9995833333	1	0.9991809992	0.9995903318
1665	0.01405319008	0.9995833333	1	0.9991809992	0.9995903318
1666	0.01405279326	0.9995833333	1	0.9991809992	0.9995903318
1667	0.01403613568	0.9995833333	1	0.9991809992	0.9995903318
1668	0.01403610859	0.9995833333	1	0.9991809992	0.9995903318
1669	0.01403599802	0.9995833333	1	0.9991809992	0.9995903318
1670	0.0140359659	0.9995833333	1	0.9991809992	0.9995903318
1671	0.0140357771	0.9995833333	1	0.9991809992	0.9995903318
1672	0.01403567981	0.9995833333	1	0.9991809992	0.9995903318
1673	0.01402607601	0.9995833333	1	0.9991809992	0.9995903318
1674	0.01402603991	0.9995833333	1	0.9991809992	0.9995903318
1675	0.01402597943	0.9995833333	1	0.9991809992	0.9995903318
1676	0.01402502737	0.9995833333	1	0.9991809992	0.9995903318
1677	0.01402491111	0.9995833333	1	0.9991809992	0.9995903318
1678	0.01402173486	0.9995833333	1	0.9991809992	0.9995903318
1679	0.01402171957	0.9995833333	1	0.9991809992	0.9995903318
1680	0.01402168698	0.9995833333	1	0.9991809992	0.9995903318
1681	0.01402164046	0.9995833333	1	0.9991809992	0.9995903318
1682	0.01402155394	0.9995833333	1	0.9991809992	0.9995903318
1683	0.0140214839	0.9995833333	1	0.9991809992	0.9995903318
1684	0.0140214839	0.9995833333	1	0.9991809992	0.9995903318
1685	0.01402141293	0.9995833333	1	0.9991809992	0.9995903318
1686	0.01402141293	0.9995833333	1	0.9991809992	0.9995903318
1687	0.01402134674	0.9995833333	1	0.9991809992	0.9995903318
1688	0.01402116093	0.9995833333	1	0.9991809992	0.9995903318
1689	0.01402116093	0.9995833333	1	0.9991809992	0.9995903318
1690	0.01402116093	0.9995833333	1	0.9991809992	0.9995903318
1691	0.01402113348	0.9995833333	1	0.9991809992	0.9995903318
1692	0.01401172326	0.9995833333	1	0.9991809992	0.9995903318
1693	0.01396324447	0.9995833333	1	0.9991809992	0.9995903318
1694	0.01396316368	0.9995833333	1	0.9991809992	0.9995903318
1695	0.0139631121	0.9995833333	1	0.9991809992	0.9995903318
1696	0.01396243221	0.9995833333	1	0.9991809992	0.9995903318
1697	0.01396238083	0.9995833333	1	0.9991809992	0.9995903318
1698	0.01396238083	0.9995833333	1	0.9991809992	0.9995903318
1699	0.01396078296	0.9995833333	1	0.9991809992	0.9995903318
1700	0.01396078296	0.9995833333	1	0.9991809992	0.9995903318
1701	0.01396078296	0.9995833333	1	0.9991809992	0.9995903318
1702	0.01396067798	0.9995833333	1	0.9991809992	0.9995903318
1703	0.01396063565	0.9995833333	1	0.9991809992	0.9995903318
1704	0.01396059002	0.9995833333	1	0.9991809992	0.9995903318
1705	0.01396050288	0.9995833333	1	0.9991809992	0.9995903318
1706	0.01396049573	0.9995833333	1	0.9991809992	0.9995903318
1707	0.01396040805	0.9995833333	1	0.9991809992	0.9995903318
1708	0.01396028683	0.9995833333	1	0.9991809992	0.9995903318
1709	0.01396018242	0.9995833333	1	0.9991809992	0.9995903318
1710	0.01395936112	0.9995833333	1	0.9991809992	0.9995903318
1711	0.01395868524	0.9995833333	1	0.9991809992	0.9995903318
1712	0.01392661121	0.9995833333	0.9991803279	1	0.9995899959
1713	0.01392660059	0.9995833333	0.9991803279	1	0.9995899959
1714	0.01392649403	0.9995833333	0.9991803279	1	0.9995899959
1715	0.01392645816	0.9995833333	0.9991803279	1	0.9995899959
1716	0.01392631016	0.9995833333	0.9991803279	1	0.9995899959
1717	0.01392625404	0.9995833333	0.9991803279	1	0.9995899959
1718	0.01392595986	0.9995833333	0.9991803279	1	0.9995899959
1719	0.01392595661	0.9995833333	0.9991803279	1	0.9995899959
1720	0.01392593537	0.9995833333	0.9991803279	1	0.9995899959
1721	0.01391718806	0.9995833333	0.9991803279	1	0.9995899959
1722	0.01391718806	0.9995833333	0.9991803279	1	0.9995899959
1723	0.01387496195	0.9995833333	0.9991803279	1	0.9995899959
1724	0.01387485626	0.9995833333	0.9991803279	1	0.9995899959
1725	0.01387476252	0.9995833333	0.9991803279	1	0.9995899959
1726	0.01387474064	0.9995833333	0.9991803279	1	0.9995899959
1727	0.01387469683	0.9995833333	0.9991803279	1	0.9995899959
1728	0.01387461957	0.9995833333	0.9991803279	1	0.9995899959
1729	0.01387450068	0.9995833333	0.9991803279	1	0.9995899959
1730	0.01387445119	0.9995833333	0.9991803279	1	0.9995899959
1731	0.01387442854	0.9995833333	0.9991803279	1	0.9995899959
1732	0.01387442854	0.9995833333	0.9991803279	1	0.9995899959
1733	0.01387432098	0.9995833333	0.9991803279	1	0.9995899959
1734	0.01387432098	0.9995833333	0.9991803279	1	0.9995899959
1735	0.01387429716	0.9995833333	0.9991803279	1	0.9995899959
1736	0.01387416121	0.9995833333	0.9991803279	1	0.9995899959
1737	0.01387413501	0.9995833333	0.9991803279	1	0.9995899959
1738	0.01387409838	0.9995833333	0.9991803279	1	0.9995899959
1739	0.01387402463	0.9995833333	0.9991803279	1	0.9995899959
1740	0.01387399097	0.9995833333	0.9991803279	1	0.9995899959
1741	0.01387398741	0.9995833333	0.9991803279	1	0.9995899959
1742	0.01387396443	0.9995833333	0.9991803279	1	0.9995899959
1743	0.0138739202	0.9995833333	0.9991803279	1	0.9995899959
1744	0.01387383729	0.9995833333	0.9991803279	1	0.9995899959
1745	0.01387378165	0.9995833333	0.9991803279	1	0.9995899959
1746	0.0138737583	0.9995833333	0.9991803279	1	0.9995899959
1747	0.0138737583	0.9995833333	0.9991803279	1	0.9995899959
1748	0.01387371909	0.9995833333	0.9991803279	1	0.9995899959
1749	0.01387367212	0.9995833333	0.9991803279	1	0.9995899959
1750	0.01387366593	0.9995833333	0.9991803279	1	0.9995899959
1751	0.01387356974	0.9995833333	0.9991803279	1	0.9995899959
1752	0.01387350426	0.9995833333	0.9991803279	1	0.9995899959
1753	0.01387347513	0.9995833333	0.9991803279	1	0.9995899959
1754	0.01387335765	0.9995833333	0.9991803279	1	0.9995899959
1755	0.0138730774	0.9995833333	0.9991803279	1	0.9995899959
1756	0.01387299933	0.9995833333	0.9991803279	1	0.9995899959
1757	0.01387221482	0.9995833333	0.9991803279	1	0.9995899959
1758	0.01387210002	0.9995833333	0.9991803279	1	0.9995899959
1759	0.01387171331	0.9995833333	0.9991803279	1	0.9995899959
1760	0.01386073623	0.9995833333	0.9991803279	1	0.9995899959
1761	0.01386056717	0.9995833333	0.9991803279	1	0.9995899959
1762	0.0138605196	0.9995833333	0.9991803279	1	0.9995899959
1763	0.01386047626	0.9995833333	0.9991803279	1	0.9995899959
1764	0.01386047626	0.9995833333	0.9991803279	1	0.9995899959
1765	0.01386047626	0.9995833333	0.9991803279	1	0.9995899959
1766	0.01386043676	0.9995833333	0.9991803279	1	0.9995899959
1767	0.01386033401	0.9995833333	0.9991803279	1	0.9995899959
1768	0.0138603281	0.9995833333	0.9991803279	1	0.9995899959
1769	0.01386030871	0.9995833333	0.9991803279	1	0.9995899959
1770	0.01386029398	0.9995833333	0.9991803279	1	0.9995899959
1771	0.01386018666	0.9995833333	0.9991803279	1	0.9995899959
1772	0.01386008854	0.9995833333	0.9991803279	1	0.9995899959
1773	0.01385971192	0.9995833333	0.9991803279	1	0.9995899959
1774	0.0138593253	0.9995833333	0.9991803279	1	0.9995899959
1775	0.01385932286	0.9995833333	0.9991803279	1	0.9995899959
1776	0.01385925028	0.9995833333	0.9991803279	1	0.9995899959
1777	0.01385913256	0.9995833333	0.9991803279	1	0.9995899959
1778	0.01385913256	0.9995833333	0.9991803279	1	0.9995899959
1779	0.0138591102	0.9995833333	0.9991803279	1	0.9995899959
1780	0.01385909222	0.9995833333	0.9991803279	1	0.9995899959
1781	0.01385902621	0.9995833333	0.9991803279	1	0.9995899959
1782	0.01385902621	0.9995833333	0.9991803279	1	0.9995899959
1783	0.01385139716	0.9995833333	0.9991803279	1	0.9995899959
1784	0.01383896782	0.9995833333	0.9991803279	1	0.9995899959
1785	0.01382615438	0.9995833333	0.9991803279	1	0.9995899959
1786	0.01382615438	0.9995833333	0.9991803279	1	0.9995899959
1787	0.01382609944	0.9995833333	0.9991803279	1	0.9995899959
1788	0.01382588713	0.9995833333	0.9991803279	1	0.9995899959
1789	0.01382588713	0.9995833333	0.9991803279	1	0.9995899959
1790	0.01382583984	0.9995833333	0.9991803279	1	0.9995899959
1791	0.01382578011	0.9995833333	0.9991803279	1	0.9995899959
1792	0.01382575298	0.9995833333	0.9991803279	1	0.9995899959
1793	0.01382571124	0.9995833333	0.9991803279	1	0.9995899959
1794	0.01382567853	0.9995833333	0.9991803279	1	0.9995899959
1795	0.01382567147	0.9995833333	0.9991803279	1	0.9995899959
1796	0.01382566358	0.9995833333	0.9991803279	1	0.9995899959
1797	0.01382566358	0.9995833333	0.9991803279	1	0.9995899959
1798	0.0138256445	0.9995833333	0.9991803279	1	0.9995899959
1799	0.01381765981	0.9995833333	0.9991803279	1	0.9995899959
1800	0.01381765981	0.9995833333	0.9991803279	1	0.9995899959
1801	0.01381765981	0.9995833333	0.9991803279	1	0.9995899959
1802	0.01381765981	0.9995833333	0.9991803279	1	0.9995899959
1803	0.0138176501	0.9995833333	0.9991803279	1	0.9995899959
1804	0.0138176501	0.9995833333	0.9991803279	1	0.9995899959
1805	0.01381764634	0.9995833333	0.9991803279	1	0.9995899959
1806	0.0138176434	0.9995833333	0.9991803279	1	0.9995899959
1807	0.01381757882	0.9995833333	0.9991803279	1	0.9995899959
1808	0.01381754434	0.9995833333	0.9991803279	1	0.9995899959
1809	0.0138175414	0.9995833333	0.9991803279	1	0.9995899959
1810	0.0138174469	0.9995833333	0.9991803279	1	0.9995899959
1811	0.01381670549	0.9995833333	0.9991803279	1	0.9995899959
1812	0.0138166922	0.9995833333	0.9991803279	1	0.9995899959
1813	0.01381647885	0.9995833333	0.9991803279	1	0.9995899959
1814	0.01381624957	0.9995833333	0.9991803279	1	0.9995899959
1815	0.0138162436	0.9995833333	0.9991803279	1	0.9995899959
1816	0.01381623796	0.9995833333	0.9991803279	1	0.9995899959
1817	0.01381619935	0.9995833333	0.9991803279	1	0.9995899959
1818	0.01381602756	0.9995833333	0.9991803279	1	0.9995899959
1819	0.01378519714	0.9995833333	0.9991803279	1	0.9995899959
1820	0.01375866338	0.9995833333	1	0.9991809992	0.9995903318
1821	0.0137586478	0.9995833333	1	0.9991809992	0.9995903318
1822	0.01375863839	0.9995833333	1	0.9991809992	0.9995903318
1823	0.01375801288	0.9995833333	1	0.9991809992	0.9995903318
1824	0.01375795981	0.9995833333	1	0.9991809992	0.9995903318
1825	0.01374022838	0.9995833333	1	0.9991809992	0.9995903318
1826	0.01370562616	0.9995833333	1	0.9991809992	0.9995903318
1827	0.013705575	0.9995833333	1	0.9991809992	0.9995903318
1828	0.01370549483	0.9995833333	1	0.9991809992	0.9995903318
1829	0.01370474637	0.9995833333	1	0.9991809992	0.9995903318
1830	0.0137047437	0.9995833333	1	0.9991809992	0.9995903318
1831	0.01369201689	0.9995833333	1	0.9991809992	0.9995903318
1832	0.01369200175	0.9995833333	1	0.9991809992	0.9995903318
1833	0.01369198193	0.9995833333	1	0.9991809992	0.9995903318
1834	0.01369165009	0.9995833333	1	0.9991809992	0.9995903318
1835	0.01369162099	0.9995833333	1	0.9991809992	0.9995903318
1836	0.0136914917	0.9995833333	1	0.9991809992	0.9995903318
1837	0.01369145841	0.9995833333	1	0.9991809992	0.9995903318
1838	0.01369140584	0.9995833333	1	0.9991809992	0.9995903318
1839	0.01369135342	0.9995833333	1	0.9991809992	0.9995903318
1840	0.01369134565	0.9995833333	1	0.9991809992	0.9995903318
1841	0.01369134565	0.9995833333	1	0.9991809992	0.9995903318
1842	0.01369133424	0.9995833333	1	0.9991809992	0.9995903318
1843	0.01369129962	0.9995833333	1	0.9991809992	0.9995903318
1844	0.01369125592	0.9995833333	1	0.9991809992	0.9995903318
1845	0.01369124213	0.9995833333	1	0.9991809992	0.9995903318
1846	0.01369122744	0.9995833333	1	0.9991809992	0.9995903318
1847	0.01369115362	0.9995833333	1	0.9991809992	0.9995903318
1848	0.0136911313	0.9995833333	1	0.9991809992	0.9995903318
1849	0.01369112405	0.9995833333	1	0.9991809992	0.9995903318
1850	0.01369112405	0.9995833333	1	0.9991809992	0.9995903318
1851	0.01369110004	0.9995833333	1	0.9991809992	0.9995903318
1852	0.01369109228	0.9995833333	1	0.9991809992	0.9995903318
1853	0.01369108223	0.9995833333	1	0.9991809992	0.9995903318
1854	0.01369106192	0.9995833333	1	0.9991809992	0.9995903318
1855	0.01369086595	0.9995833333	1	0.9991809992	0.9995903318
1856	0.0136908587	0.9995833333	1	0.9991809992	0.9995903318
1857	0.01369081029	0.9995833333	1	0.9991809992	0.9995903318
1858	0.01369013429	0.9995833333	1	0.9991809992	0.9995903318
1859	0.01369008974	0.9995833333	1	0.9991809992	0.9995903318
1860	0.0136899431	0.9995833333	1	0.9991809992	0.9995903318
1861	0.01368982991	0.9995833333	1	0.9991809992	0.9995903318
1862	0.01368979882	0.9995833333	1	0.9991809992	0.9995903318
1863	0.01368967467	0.9995833333	1	0.9991809992	0.9995903318
1864	0.01368949384	0.9995833333	1	0.9991809992	0.9995903318
1865	0.01368945646	0.9995833333	1	0.9991809992	0.9995903318
1866	0.01368903792	0.9995833333	1	0.9991809992	0.9995903318
1867	0.01368901361	0.9995833333	1	0.9991809992	0.9995903318
1868	0.01368900639	0.9995833333	1	0.9991809992	0.9995903318
1869	0.01368878427	0.9995833333	1	0.9991809992	0.9995903318
1870	0.01368862844	0.9995833333	1	0.9991809992	0.9995903318
1871	0.01368729542	0.9995833333	1	0.9991809992	0.9995903318
1872	0.01368726463	0.9995833333	1	0.9991809992	0.9995903318
1873	0.01368694552	0.9995833333	1	0.9991809992	0.9995903318
1874	0.01368666482	0.9995833333	1	0.9991809992	0.9995903318
1875	0.01368626495	0.9995833333	1	0.9991809992	0.9995903318
1876	0.01368618636	0.9995833333	1	0.9991809992	0.9995903318
1877	0.01368606534	0.9995833333	1	0.9991809992	0.9995903318
1878	0.01368599152	0.9995833333	1	0.9991809992	0.9995903318
1879	0.01368597173	0.9995833333	1	0.9991809992	0.9995903318
1880	0.01368585895	0.9995833333	1	0.9991809992	0.9995903318
1881	0.01368579702	0.9995833333	1	0.9991809992	0.9995903318
1882	0.01368578175	0.9995833333	1	0.9991809992	0.9995903318
1883	0.01368536205	0.9995833333	1	0.9991809992	0.9995903318
1884	0.01368530588	0.9995833333	1	0.9991809992	0.9995903318
1885	0.01368528153	0.9995833333	1	0.9991809992	0.9995903318
1886	0.01368525029	0.9995833333	1	0.9991809992	0.9995903318
1887	0.01368525029	0.9995833333	1	0.9991809992	0.9995903318
1888	0.01368524337	0.9995833333	1	0.9991809992	0.9995903318
1889	0.01368523767	0.9995833333	1	0.9991809992	0.9995903318
1890	0.01368522371	0.9995833333	1	0.9991809992	0.9995903318
1891	0.01368522371	0.9995833333	1	0.9991809992	0.9995903318
1892	0.01368515643	0.9995833333	1	0.9991809992	0.9995903318
1893	0.01368507663	0.9995833333	1	0.9991809992	0.9995903318
1894	0.01368506237	0.9995833333	1	0.9991809992	0.9995903318
1895	0.01368496184	0.9995833333	1	0.9991809992	0.9995903318
1896	0.01368494052	0.9995833333	1	0.9991809992	0.9995903318
1897	0.01368489817	0.9995833333	1	0.9991809992	0.9995903318
1898	0.01366894779	0.9995833333	0.9991803279	1	0.9995899959
1899	0.01366863546	0.9995833333	0.9991803279	1	0.9995899959
1900	0.0136685276	0.9995833333	0.9991803279	1	0.9995899959
1901	0.01366851093	0.9995833333	0.9991803279	1	0.9995899959
1902	0.01366850149	0.9995833333	0.9991803279	1	0.9995899959
1903	0.01366847676	0.9995833333	0.9991803279	1	0.9995899959
1904	0.01364373906	0.9995833333	0.9991803279	1	0.9995899959
1905	0.01364370255	0.9995833333	0.9991803279	1	0.9995899959
1906	0.01364370255	0.9995833333	0.9991803279	1	0.9995899959
1907	0.01364362692	0.9995833333	0.9991803279	1	0.9995899959
1908	0.01362025942	0.9995833333	0.9991803279	1	0.9995899959
1909	0.01362023951	0.9995833333	0.9991803279	1	0.9995899959
1910	0.01362020021	0.9995833333	0.9991803279	1	0.9995899959
1911	0.01362019639	0.9995833333	0.9991803279	1	0.9995899959
1912	0.01361296329	0.9995833333	0.9991803279	1	0.9995899959
1913	0.01361281694	0.9995833333	0.9991803279	1	0.9995899959
1914	0.01361217524	0.9995833333	0.9991803279	1	0.9995899959
1915	0.01361215113	0.9995833333	0.9991803279	1	0.9995899959
1916	0.013612138	0.9995833333	0.9991803279	1	0.9995899959
1917	0.013612138	0.9995833333	0.9991803279	1	0.9995899959
1918	0.01361210843	0.9995833333	0.9991803279	1	0.9995899959
1919	0.01361210075	0.9995833333	0.9991803279	1	0.9995899959
1920	0.01361200946	0.9995833333	0.9991803279	1	0.9995899959
1921	0.01361199595	0.9995833333	0.9991803279	1	0.9995899959
1922	0.01361175399	0.9995833333	0.9991803279	1	0.9995899959
1923	0.01361172423	0.9995833333	0.9991803279	1	0.9995899959
1924	0.01361166602	0.9995833333	0.9991803279	1	0.9995899959
1925	0.01361165019	0.9995833333	0.9991803279	1	0.9995899959
1926	0.01361131074	0.9995833333	0.9991803279	1	0.9995899959
1927	0.01361126853	0.9995833333	0.9991803279	1	0.9995899959
1928	0.01361126365	0.9995833333	0.9991803279	1	0.9995899959
1929	0.01361126365	0.9995833333	0.9991803279	1	0.9995899959
1930	0.01361122604	0.9995833333	0.9991803279	1	0.9995899959
1931	0.01361121062	0.9995833333	0.9991803279	1	0.9995899959
1932	0.01361116379	0.9995833333	0.9991803279	1	0.9995899959
1933	0.01361113421	0.9995833333	0.9991803279	1	0.9995899959
1934	0.01361100871	0.9995833333	0.9991803279	1	0.9995899959
1935	0.01360964098	0.9995833333	0.9991803279	1	0.9995899959
1936	0.01360963242	0.9995833333	0.9991803279	1	0.9995899959
1937	0.0135989332	0.9995833333	0.9991803279	1	0.9995899959
1938	0.01359888283	0.9995833333	0.9991803279	1	0.9995899959
1939	0.01359887908	0.9995833333	0.9991803279	1	0.9995899959
1940	0.01359886177	0.9995833333	0.9991803279	1	0.9995899959
1941	0.01359861058	0.9995833333	0.9991803279	1	0.9995899959
1942	0.01359806063	0.9995833333	0.9991803279	1	0.9995899959
1943	0.01359772523	0.9995833333	0.9991803279	1	0.9995899959
1944	0.01359765132	0.9995833333	0.9991803279	1	0.9995899959
1945	0.01359764767	0.9995833333	0.9991803279	1	0.9995899959
1946	0.01359762923	0.9995833333	0.9991803279	1	0.9995899959
1947	0.01359759302	0.9995833333	0.9991803279	1	0.9995899959
1948	0.01359758568	0.9995833333	0.9991803279	1	0.9995899959
1949	0.01359757184	0.9995833333	0.9991803279	1	0.9995899959
1950	0.01359732061	0.9995833333	0.9991803279	1	0.9995899959
1951	0.0135905984	0.9995833333	0.9991803279	1	0.9995899959
1952	0.01359051206	0.9995833333	0.9991803279	1	0.9995899959
1953	0.01356957312	0.9995833333	0.9991803279	1	0.9995899959
1954	0.01353374292	0.9995833333	0.9991803279	1	0.9995899959
1955	0.01353364184	0.9995833333	0.9991803279	1	0.9995899959
1956	0.01353325296	0.9995833333	0.9991803279	1	0.9995899959
1957	0.01350563857	0.9995833333	0.9991803279	1	0.9995899959
1958	0.01350549261	0.9995833333	0.9991803279	1	0.9995899959
1959	0.01350543418	0.9995833333	0.9991803279	1	0.9995899959
1960	0.0135054163	0.9995833333	0.9991803279	1	0.9995899959
1961	0.01350539294	0.9995833333	0.9991803279	1	0.9995899959
1962	0.01350530403	0.9995833333	0.9991803279	1	0.9995899959
1963	0.01350526812	0.9995833333	0.9991803279	1	0.9995899959
1964	0.01350518578	0.9995833333	0.9991803279	1	0.9995899959
1965	0.01350511049	0.9995833333	0.9991803279	1	0.9995899959
1966	0.01350510663	0.9995833333	0.9991803279	1	0.9995899959
1967	0.01350508754	0.9995833333	0.9991803279	1	0.9995899959
1968	0.01349405832	0.9995833333	0.9991803279	1	0.9995899959
1969	0.01349399245	0.9995833333	0.9991803279	1	0.9995899959
1970	0.01349397092	0.9995833333	0.9991803279	1	0.9995899959
1971	0.01349396683	0.9995833333	0.9991803279	1	0.9995899959
1972	0.01349393695	0.9995833333	0.9991803279	1	0.9995899959
1973	0.01349391363	0.9995833333	0.9991803279	1	0.9995899959
1974	0.01346459872	0.9995833333	0.9991803279	1	0.9995899959
1975	0.01346459872	0.9995833333	0.9991803279	1	0.9995899959
1976	0.0134645956	0.9995833333	0.9991803279	1	0.9995899959
1977	0.01344517778	0.9995833333	0.9991803279	1	0.9995899959
1978	0.0134451168	0.9995833333	0.9991803279	1	0.9995899959
1979	0.01344507275	0.9995833333	0.9991803279	1	0.9995899959
1980	0.01344501988	0.9995833333	0.9991803279	1	0.9995899959
1981	0.01344499678	0.9995833333	0.9991803279	1	0.9995899959
1982	0.01344495897	0.9995833333	0.9991803279	1	0.9995899959
1983	0.01344495139	0.9995833333	0.9991803279	1	0.9995899959
1984	0.01344493659	0.9995833333	0.9991803279	1	0.9995899959
1985	0.01344492676	0.9995833333	0.9991803279	1	0.9995899959
1986	0.01344357675	0.9995833333	0.9991803279	1	0.9995899959
1987	0.01344354439	0.9995833333	0.9991803279	1	0.9995899959
1988	0.01344352756	0.9995833333	0.9991803279	1	0.9995899959
1989	0.01344346336	0.9995833333	0.9991803279	1	0.9995899959
1990	0.01344344786	0.9995833333	0.9991803279	1	0.9995899959
1991	0.01344343107	0.9995833333	0.9991803279	1	0.9995899959
1992	0.01344343107	0.9995833333	0.9991803279	1	0.9995899959
1993	0.01344339167	0.9995833333	0.9991803279	1	0.9995899959
1994	0.01344337067	0.9995833333	0.9991803279	1	0.9995899959
1995	0.01344333992	0.9995833333	0.9991803279	1	0.9995899959
1996	0.01343171004	0.9995833333	0.9991803279	1	0.9995899959
1997	0.01343167164	0.9995833333	0.9991803279	1	0.9995899959
1998	0.01343165147	0.9995833333	0.9991803279	1	0.9995899959
1999	0.01342221267	0.9995833333	0.9991803279	1	0.9995899959
2000	0.01342215001	0.9995833333	0.9991803279	1	0.9995899959
